"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: aResourcesXitem","Param: bDifficulty","Param: cSample"
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.038512,0.004332,"ms/op",OR10x250-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037515,0.004061,"ms/op",OR10x250-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037315,0.004564,"ms/op",OR10x250-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.039512,0.003646,"ms/op",OR10x250-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.038611,0.004418,"ms/op",OR10x250-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.036690,0.004959,"ms/op",OR10x250-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.058772,0.005949,"ms/op",OR10x250-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.039282,0.003378,"ms/op",OR10x250-,0.75,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037868,0.004854,"ms/op",OR10x250-,0.75,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.038327,0.004404,"ms/op",OR10x250-,0.75,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.058498,0.004242,"ms/op",OR10x250-,0.75,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037968,0.004278,"ms/op",OR10x250-,0.75,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.038027,0.004582,"ms/op",OR10x250-,0.75,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.024474,NaN,"ms/op",OR10x100-,0.25,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.024679,NaN,"ms/op",OR10x100-,0.25,_2
